ID_Commercant,Zone_Dakar,Secteur_Activite,Volume_Mensuel_FCFA,Evolution_Ventes_3M_Pct,Nb_Transferts_Recus_Mois,Anciennete_Mois,Defaut_Paiement
SN-0353, Pikine ,Alimentation,1025958.0,-16.325220139873732,70,106.0,0
SN-0354,Marche Sandaga,Alimentation,67830.0,3.705270623867478,28,8.0,1
SN-0355,Yoff,Services,631931.0,-4.166399846441466,76,74.0,0
SN-0356,Marche Sandaga,Services,1048110.0,-20.379337305713467,120,22.0,1
SN-0357,Yoff,Alimentation,93501.0,26.410111383859835,84,59.0,0
SN-0358,Yoff,Électronique,907320.0,47.4438318212432,170,14.0,0
SN-0359,PIKINE,Services,21982.0,-35.603920030107766,197,37.0,1
SN-0360, Pikine ,Restauration,440651.0,4.46927672777983,47,74.0,1
SN-0361,Ouakam,Alimentation,1523801.0,27.929347042731003,169,74.0,0
SN-0362,Yoff,Électronique,1109935.0,,93,13.0,0
SN-0363,Guediawaye,Restauration,1702694.0,-7.940340499059715,11,103.0,0
SN-0364,Marche Sandaga,Habillement,1445574.0,-2.839881411509195,28,11.0,0
SN-0365,Pikine,Services,1665432.0,-36.05432395448847,173,88.0,0
SN-0366,Pikine,Électronique,1923012.0,-33.12055462722106,119,62.0,0
SN-0367, Pikine ,Électronique,513393.0,33.197917216970346,180,-4.0,0
SN-0368,Medina,Alimentation,703030.0,-15.66725720977379,100,100.0,0
SN-0369,PIKINE,Électronique,483790.0,28.229550175510376,92,14.0,0
SN-0370,Ouakam,Électronique,920963.0,-38.881454485505735,62,71.0,0
SN-0371,Pikine,Alimentation,1866216.0,11.521340674821499,164,73.0,0
SN-0372, Pikine ,Restauration,917412.0,-6.768629665992249,32,108.0,0
SN-0373,Parcelles Assainies,Habillement,1972522.0,0.2673576547319821,69,71.0,0
SN-0374,Ouakam,Restauration,1264819.0,3.097172098057209,69,24.0,0
SN-0375,Yoff,Électronique,1488999.0,4.511160343089348,5,37.0,0
SN-0376,Marche Sandaga,Services,754533.0,,37,97.0,0
SN-0377,Marche Sandaga,Restauration,1035413.0,-2.5708678539548253,57,89.0,1
SN-0378,PIKINE,Habillement,1876159.0,-9.277801289637962,162,79.0,0
SN-0379,Marche Sandaga,Alimentation,96467.0,0.677645733451562,70,7.0,0
SN-0380,PIKINE,Services,723664.0,6.7868390309809525,25,31.0,0
SN-0381,Pikine,Électronique,1531924.0,-22.96278717370037,72,37.0,0
SN-0382,PIKINE,Restauration,1458565.0,-20.04580543140493,24,55.0,0
SN-0383,Marche Sandaga,Services,592737.0,-4.295624831289308,145,85.0,0
SN-0384,PIKINE,Alimentation,1833644.0,11.69329629272605,51,108.0,0
SN-0385,Marche Sandaga,Restauration,1805654.0,30.58502551623055,125,30.0,0
SN-0386,Parcelles Assainies,Services,378154.0,48.66427372709758,76,82.0,0
SN-0387,Medina,Habillement,1647811.0,4.2831192155778055,136,49.0,1
SN-0388,Marche Sandaga,Alimentation,368414.0,-17.96636054285981,184,41.0,0
SN-0389,Yoff,Habillement,663987.0,-35.987591187947196,166,45.0,0
SN-0390,Medina,Électronique,1427565.0,2.0659357217876515,85,101.0,0
SN-0391,Marche Sandaga,Électronique,1194208.0,9.75130969154603,131,17.0,0
SN-0392,Marché Sandaga,Habillement,753753.0,-30.618733344635945,13,45.0,0
SN-0393,Medina,Restauration,1418981.0,-10.32676617539387,93,34.0,0
SN-0394,Marche Sandaga,Services,480404.0,-17.15460201192669,158,57.0,0
SN-0395,PIKINE,Services,1992088.0,,58,108.0,0
SN-0396,PIKINE,nan,1679487.0,-19.39414159280157,185,56.0,0
SN-0397,Yoff,Restauration,1001263.0,22.000479608850377,158,69.0,0
SN-0398,Marche Sandaga,Restauration,835267.0,-18.70176173929961,130,15.0,0
SN-0399,Marche Sandaga,Alimentation,1188962.0,-1.0387129731461988,73,-4.0,0
SN-0400,Yoff,Restauration,1277639.0,-8.25020058610649,180,111.0,0
SN-0401,Parcelles Assainies,Alimentation,402354.0,22.278017758971952,113,36.0,0
SN-0402,PIKINE,Services,1260630.0,-13.698131113281917,175,16.0,0
SN-0403,Pikine,Services,642940.0,19.972361865723478,57,97.0,0
SN-0404,Parcelles Assainies,Restauration,1165470.0,13.423167347124396,42,55.0,0
SN-0405, Pikine ,Électronique,1215875.0,-4.938455743321352,195,50.0,0
SN-0406,Marche Sandaga,Alimentation,1529381.0,8.16472931170813,160,14.0,0
SN-0407,Pikine,Alimentation,1244498.0,7.106222508652098,27,15.0,1
SN-0408, Pikine ,Électronique,1726928.0,24.87656977110907,171,23.0,0
SN-0409,Marche Sandaga,Habillement,454517.0,-10.047890217938015,4,27.0,1
SN-0410,Yoff,Habillement,1111101.0,-6.3586550528049575,166,13.0,0
SN-0411, Pikine ,Alimentation,838057.0,3.709207077089505,136,18.0,1
SN-0412,Ouakam,Services,1753671.0,-13.519217589096373,29,45.0,0
SN-0413,Yoff,Services,583258.0,2.105474021826787,3,99.0,0
SN-0414,Medina,Électronique,1161061.0,-21.176589516836586,78,39.0,0
SN-0415,Medina,Alimentation,176019.0,13.760729334269854,68,36.0,1
SN-0416,Marche Sandaga,Habillement,1840389.0,-10.742305441519974,46,101.0,0
SN-0417,Marché Sandaga,Alimentation,210331.0,32.43168210842771,22,-4.0,1
SN-0418,Marche Sandaga,Électronique,535282.0,-0.31557748191490054,117,52.0,0
SN-0419,PIKINE,Restauration,1632998.0,3.3519972144190553,10,52.0,0
SN-0420,Parcelles Assainies,Restauration,827433.0,4.440866763651691,63,99.0,0
SN-0421,Pikine,Restauration,681182.0,,139,-5.0,1
SN-0422, Pikine ,Alimentation,178116.0,-15.25726500552767,72,114.0,0
SN-0423,Parcelles Assainies,Alimentation,853679.0,-10.399737314533501,50,7.0,0
SN-0424,Yoff,Habillement,425195.0,5.83488524738433,70,10.0,0
SN-0425,Medina,Restauration,1276747.0,3.8643793697895115,51,99.0,0
SN-0426,PIKINE,nan,614597.0,8.060990943800538,104,0.0,1
SN-0427,PIKINE,Restauration,1495.0,-15.788312637043871,173,31.0,1
SN-0428,Guediawaye,Services,1526464.0,-18.234001607899167,57,76.0,0
SN-0429,Medina,Électronique,767530.0,-4.798417773318595,109,79.0,1
SN-0430,Parcelles Assainies,Habillement,1169503.0,19.783727717651704,165,5.0,1
SN-0431,Parcelles Assainies,Restauration,533628.0,3.447086452912305,87,62.0,0
SN-0432,Yoff,Alimentation,841007.0,7.843628399305472,21,62.0,0
SN-0433,Ouakam,Alimentation,235567.0,-2.291049669431286,10,101.0,0
SN-0434,Guediawaye,Électronique,162611.0,0.9554279700016708,134,28.0,0
SN-0435,Marché Sandaga,nan,1239593.0,-31.92927400977031,95,79.0,0
SN-0436,Marche Sandaga,Habillement,704949.0,11.947644153898793,13,47.0,0
SN-0437,Yoff,Services,16922.0,-10.815996799783989,125,78.0,1
SN-0438,Pikine,Services,1036181.0,6.577347749466327,33,20.0,0
SN-0439,PIKINE,Alimentation,706938.0,17.786869982731215,53,98.0,0
SN-0440,Yoff,Alimentation,339543.0,7.7781779339186565,9,104.0,0
SN-0441,Yoff,Alimentation,1949865.0,-3.7290647710120517,156,103.0,0
SN-0442,Guediawaye,Électronique,192138.0,,178,38.0,0
SN-0443,Pikine,Restauration,1650932.0,7.676130841914889,71,8.0,0
SN-0444,Marche Sandaga,Alimentation,673818.0,19.993737692870305,190,25.0,1
SN-0445,Medina,Alimentation,313730.0,-7.369707490055612,10,78.0,0
SN-0446,Pikine,Électronique,1567762.0,-23.91184650356831,164,26.0,0
SN-0447,Medina,nan,1101975.0,12.471923193714794,124,87.0,0
SN-0448,Guediawaye,nan,120957.0,-47.88051935152598,103,61.0,0
SN-0449,Ouakam,Électronique,860019.0,25.29699773328953,170,21.0,0
SN-0450, Pikine ,Habillement,717721.0,-28.899485086933858,136,74.0,0
SN-0451, Pikine ,Électronique,815127.0,-22.720515445658997,166,97.0,0
SN-0452,Yoff,Habillement,1927199.0,25.185833473603726,177,91.0,0
SN-0453,Marché Sandaga,Alimentation,1796223.0,16.587928072049674,97,53.0,0
SN-0454,Medina,Électronique,425206.0,-9.023197546979354,103,76.0,1
SN-0455,Pikine,Services,483894.0,13.316739592036065,197,12.0,0
SN-0456,Guediawaye,Électronique,1893633.0,16.60793353298166,168,41.0,1
SN-0457, Pikine ,Alimentation,179728.0,12.388555006220203,155,66.0,0
SN-0458,Parcelles Assainies,Services,1759475.0,,117,-1.0,0
SN-0459,Parcelles Assainies,Habillement,515541.0,-2.0366486855907873,24,92.0,0
SN-0460,Pikine,Services,185124.0,-24.74785850200222,62,-5.0,0
SN-0461,PIKINE,Services,945307.0,20.376659002021963,108,80.0,0
SN-0462,Medina,Restauration,1173889.0,-33.9113692826772,103,54.0,0
SN-0463,Marché Sandaga,Alimentation,1210658.0,33.90410890995051,192,110.0,1
SN-0464,PIKINE,Habillement,180425.0,-17.00084961297712,124,62.0,1
SN-0465,Marche Sandaga,Restauration,1339799.0,14.574688107811511,61,119.0,0
SN-0466, Pikine ,Électronique,528777.0,7.692025492282069,184,89.0,0
SN-0467,PIKINE,nan,620647.0,-4.127560087280676,125,87.0,0
SN-0468,Guediawaye,Électronique,337253.0,3.175178406011031,190,56.0,0
SN-0469,Medina,Habillement,1775191.0,40.454418452254615,155,13.0,0
SN-0470,Medina,Services,1563480.0,-15.952008502624842,12,11.0,0
SN-0471,Marche Sandaga,Services,1145586.0,-2.5480184551702525,108,111.0,0
SN-0472,Guediawaye,Habillement,1713171.0,-15.068579526628689,100,112.0,0
SN-0473,Pikine,Services,1611816.0,-21.05283411025591,177,119.0,0
SN-0474,PIKINE,Habillement,1742279.0,6.2746893725089725,148,91.0,0
SN-0475,Ouakam,Restauration,462086.0,-4.7902943592921945,156,87.0,0
SN-0476,Yoff,Services,874265.0,-12.478620938604648,0,18.0,0
SN-0477,Marché Sandaga,Habillement,878339.0,15.058546181884665,110,-4.0,0
SN-0478,Marche Sandaga,Restauration,213950.0,-45.36144126241191,176,106.0,0
SN-0479,Yoff,Alimentation,379410.0,5.326486408639451,53,110.0,0
SN-0480,Marche Sandaga,Électronique,368009.0,6.7983087684313865,60,9.0,0
SN-0481,Pikine,Restauration,1745067.0,-22.93478422296612,154,111.0,0
SN-0482,Guediawaye,Électronique,987509.0,-1.6704547475947287,33,103.0,1
SN-0483,Yoff,Habillement,573965.0,,23,10.0,1
SN-0484,Medina,Restauration,1148131.0,-25.054039092068713,62,3.0,0
SN-0485,Ouakam,Restauration,950777.0,-11.89839231938487,113,102.0,0
SN-0486, Pikine ,Électronique,1652069.0,33.97151652545281,90,78.0,0
SN-0487,Marché Sandaga,Restauration,955879.0,32.80601403479785,179,117.0,0
SN-0488,Ouakam,Restauration,312947.0,6.7865248153775255,76,65.0,1
SN-0489,Ouakam,Habillement,897714.0,10.685585846511845,33,24.0,0
SN-0490,Marché Sandaga,Alimentation,240558.0,4.998138449960415,68,7.0,0
SN-0491, Pikine ,Services,1996883.0,2.865742775770813,172,36.0,0
SN-0492,PIKINE,Habillement,734438.0,27.912559511132677,33,38.0,1
SN-0493, Pikine ,Restauration,1953554.0,8.620629954699535,139,116.0,0
SN-0494,Marché Sandaga,Restauration,1060132.0,15.442168287545137,32,92.0,0
SN-0495,Yoff,Électronique,1605033.0,7.426461714994615,124,10.0,0
SN-0496,Ouakam,Alimentation,1277763.0,-15.345775438870575,191,41.0,0
SN-0497,Medina,Habillement,1574659.0,22.43158942109373,127,57.0,0
SN-0498,Marche Sandaga,Électronique,1143579.0,-6.901668119451227,79,11.0,0
SN-0499,Ouakam,Habillement,1396505.0,-46.29828946618381,193,22.0,0
SN-0500,Medina,nan,1796513.0,-6.7050819770721946,191,51.0,0
SN-0501,Parcelles Assainies,Électronique,990708.0,14.67001382193497,196,80.0,0
SN-0502,Marche Sandaga,Habillement,210929.0,-12.492060171666209,171,12.0,1
SN-0503,Parcelles Assainies,Alimentation,749724.0,30.700334198422357,14,28.0,0
SN-0504, Pikine ,Électronique,54459.0,25.181297924817446,56,23.0,0
SN-0505,Yoff,Électronique,1429904.0,26.252010229821614,159,104.0,0
SN-0506,Parcelles Assainies,Restauration,1978836.0,-35.89853860967619,50,53.0,0
SN-0507,PIKINE,Restauration,281569.0,38.29883217381289,178,73.0,0
SN-0508,Pikine,Électronique,1619902.0,,182,110.0,0
SN-0509,Marché Sandaga,Restauration,123987.0,-31.905634463024196,99,97.0,1
SN-0510,Medina,Restauration,1466212.0,3.4052846494591855,132,11.0,1
SN-0511,Marché Sandaga,Électronique,868495.0,35.680236427979025,27,67.0,0
SN-0512,Medina,Électronique,56857.0,,148,30.0,0
SN-0513,Ouakam,Habillement,1081693.0,14.64480364695133,37,60.0,0
SN-0514,Yoff,Services,1828633.0,-6.043707947160865,11,-2.0,0
SN-0515,Medina,Restauration,130669.0,-40.22669162152774,109,26.0,1
SN-0516,Ouakam,Services,121432.0,28.267023992542263,150,69.0,1
SN-0517,PIKINE,Services,1894003.0,-13.004012277082497,11,64.0,0
SN-0518,Parcelles Assainies,Alimentation,1805161.0,-22.285354614674677,62,116.0,0
SN-0519,PIKINE,Alimentation,827356.0,-15.762032651728113,189,33.0,1
SN-0520,Yoff,Services,1373124.0,11.215109457904909,9,49.0,0
SN-0521,PIKINE,Électronique,702402.0,-10.364965900762765,78,92.0,0
SN-0522, Pikine ,Restauration,1090579.0,0.25662266785277715,87,110.0,0
SN-0523,Parcelles Assainies,Services,1747215.0,-8.962579778381892,35,51.0,0
SN-0524, Pikine ,nan,934569.0,7.245762748675155,59,117.0,0
SN-0525,PIKINE,Alimentation,1441976.0,-9.777394573855863,33,66.0,0
SN-0526,PIKINE,Habillement,1232250.0,25.832100045758438,21,66.0,0
SN-0527,Guediawaye,Restauration,553394.0,-18.941779951534684,9,-3.0,0
SN-0528,Marché Sandaga,Restauration,999423.0,-14.48227517148053,14,59.0,0
SN-0529,Parcelles Assainies,Électronique,1159717.0,-13.717201382542818,138,74.0,0
SN-0530, Pikine ,Habillement,1534932.0,-14.138446580731143,164,73.0,0
SN-0531,Marché Sandaga,Électronique,1046126.0,23.371630374455627,185,70.0,0
SN-0532,Marché Sandaga,Alimentation,1668762.0,-10.681755508602446,88,86.0,0
SN-0533,Marche Sandaga,Services,844514.0,7.814397010236233,156,15.0,0
SN-0534,Marche Sandaga,nan,218073.0,7.831784872137866,55,105.0,0
SN-0535,Pikine,Alimentation,468184.0,13.581214639037732,162,46.0,1
SN-0536,Yoff,Électronique,694081.0,6.205598549555839,170,94.0,0
SN-0537,Marché Sandaga,Alimentation,562898.0,-17.329147909276493,59,100.0,0
SN-0538,Pikine,Services,1349497.0,12.072166012497691,164,103.0,0
SN-0539,Medina,Restauration,1177303.0,20.177826687108094,139,83.0,0
SN-0540,Marché Sandaga,Restauration,1552714.0,16.8713247870587,94,41.0,0
SN-0541,PIKINE,Alimentation,1062947.0,-16.527054343299223,101,1.0,0
SN-0542,Guediawaye,Alimentation,1707045.0,32.42724353003153,146,111.0,0
SN-0543,Ouakam,Électronique,320732.0,,29,-1.0,1
SN-0544,Pikine,Électronique,1013844.0,-14.867830526779182,56,41.0,0
SN-0545,Pikine,Alimentation,1973554.0,-2.337703791790711,184,-5.0,0
SN-0546,Parcelles Assainies,Restauration,1934991.0,4.774860618320609,160,2.0,0
SN-0547,PIKINE,Services,494903.0,-0.003262754471459209,71,72.0,0
SN-0548,Guediawaye,Électronique,412706.0,6.916073925581133,17,35.0,1
SN-0549,Ouakam,Restauration,879365.0,5.3114780886458774,17,9.0,1
SN-0550,Medina,Alimentation,1553760.0,37.04356829097483,19,70.0,0
SN-0551,Yoff,Électronique,1096199.0,-7.262599183040703,67,101.0,0
SN-0552,Medina,Électronique,1932583.0,-19.844292058652773,35,94.0,0
SN-0553,Ouakam,Habillement,1628806.0,8.998837329825935,130,106.0,0
SN-0554,Medina,Électronique,1157446.0,-22.119222570677238,72,107.0,0
SN-0555,Marché Sandaga,Habillement,1403860.0,-52.17486800755143,34,47.0,0
SN-0556,Parcelles Assainies,Habillement,1862610.0,25.54995897311768,21,106.0,0
SN-0557,Yoff,Électronique,1329415.0,-42.9853491802441,147,73.0,1
SN-0558, Pikine ,Restauration,1779666.0,-5.998322773704969,72,108.0,0
SN-0559,Yoff,Restauration,479076.0,8.298593236035469,1,13.0,0
SN-0560,Marché Sandaga,Électronique,369516.0,-8.302413182569873,198,53.0,1
SN-0561,Marche Sandaga,Électronique,1079365.0,-10.963105173345815,120,42.0,0
SN-0562,Marche Sandaga,Habillement,169636.0,17.552958955374564,17,34.0,1
SN-0563,PIKINE,Alimentation,1267927.0,-26.68049322796361,142,105.0,0
SN-0564,Marche Sandaga,Électronique,357677.0,0.1923622237820273,105,32.0,1
SN-0565,Yoff,Alimentation,961425.0,-13.013214522404473,36,59.0,0
SN-0566,Pikine,Électronique,245013.0,19.9323251345201,132,114.0,0
SN-0567,Marché Sandaga,Électronique,1671214.0,-2.5045649423870353,161,25.0,0
SN-0568,Guediawaye,Alimentation,144734.0,25.494958086178237,177,37.0,1
SN-0569,Ouakam,nan,349984.0,0.38361975489404465,179,70.0,0
SN-0570,Pikine,Alimentation,1842982.0,33.588923886302744,87,31.0,0
SN-0571,PIKINE,Électronique,122157.0,19.709861699277553,119,31.0,0
SN-0572,Yoff,Habillement,1538262.0,,192,33.0,0
SN-0573,Guediawaye,Restauration,1498436.0,-18.55162968181788,42,59.0,0
SN-0574,Guediawaye,Restauration,1762735.0,-9.083283762319596,14,14.0,0
SN-0575,PIKINE,Alimentation,22256.0,41.135638717122134,153,119.0,0
SN-0576,Marche Sandaga,Habillement,1437692.0,5.7101866349109205,177,35.0,0
SN-0577,Marche Sandaga,Alimentation,227272.0,-12.88590938591456,21,116.0,1
SN-0578,Ouakam,Habillement,1871398.0,-20.719051309080495,26,96.0,0
SN-0579,Medina,Restauration,1113177.0,-0.7513307360740219,123,28.0,0
SN-0580,Guediawaye,Alimentation,296009.0,32.86790277536391,26,17.0,0
SN-0581,Parcelles Assainies,Services,1867252.0,-8.754159837892505,65,107.0,0
SN-0582,Yoff,Électronique,519135.0,6.096490097742322,142,74.0,0
SN-0583,Medina,Alimentation,1213491.0,-7.274087752241228,131,-1.0,0
SN-0584,Marché Sandaga,Alimentation,1766945.0,35.309766265708845,195,73.0,0
SN-0585,Marché Sandaga,Alimentation,1403672.0,-10.46252971739615,155,63.0,0
SN-0586,Medina,Alimentation,914212.0,10.181018876772647,30,15.0,0
SN-0587,Marché Sandaga,Habillement,799574.0,-9.450000135559659,136,17.0,1
SN-0588, Pikine ,Alimentation,1701660.0,-24.206697567756628,127,23.0,0
SN-0589,Marché Sandaga,Restauration,1885811.0,0.27739274063704805,154,71.0,0
SN-0590,Parcelles Assainies,nan,533525.0,-25.1545322011134,62,91.0,1
SN-0591,Marche Sandaga,Alimentation,380010.0,41.74352762696299,145,20.0,0
SN-0592,Yoff,Habillement,1313858.0,3.3269056398507493,128,13.0,1
SN-0593,Pikine,Alimentation,1787784.0,-15.340791647172313,174,89.0,0
SN-0594,Guediawaye,Électronique,1790043.0,-2.0829928097779367,81,28.0,0
SN-0595,Yoff,nan,427965.0,-5.797764667679909,76,45.0,1
SN-0596,Guediawaye,Électronique,317013.0,23.14611985318438,65,26.0,0
SN-0597, Pikine ,Alimentation,1819602.0,-21.46790894703685,150,90.0,0
SN-0598,Parcelles Assainies,Électronique,1784157.0,34.57510482212846,80,3.0,0
SN-0599,Ouakam,Restauration,172142.0,-43.069986113750964,132,115.0,0
SN-0600,Marche Sandaga,Habillement,1289753.0,-20.8884062615071,79,42.0,1
SN-0601,Ouakam,Électronique,196216.0,47.17601690997351,93,38.0,1
SN-0602, Pikine ,Habillement,863069.0,,117,104.0,0
SN-0603,Marche Sandaga,Restauration,649281.0,,99,88.0,0
SN-0604,Marché Sandaga,nan,350103.0,14.57606489858357,85,112.0,0
SN-0605,Medina,Électronique,1328696.0,-12.494324085363456,35,103.0,0
SN-0606,Pikine,Services,1441890.0,19.609868501349496,79,28.0,0
SN-0607,PIKINE,Restauration,81329.0,2.5717155839499513,116,78.0,1
SN-0608, Pikine ,Électronique,696257.0,17.753444626851778,161,87.0,0
SN-0609,Marche Sandaga,Services,1768325.0,26.5653616030257,107,44.0,0
SN-0610,Pikine,Électronique,418148.0,46.55788818265131,23,96.0,0
SN-0611,Ouakam,Électronique,1474941.0,-11.730029395575183,53,56.0,0
SN-0612,PIKINE,Habillement,292400.0,4.124702071896536,149,83.0,0
SN-0613,Marche Sandaga,Alimentation,1277628.0,13.158276803502481,171,10.0,0
SN-0614,Guediawaye,Services,499321.0,7.740045670956508,70,52.0,1
SN-0615,Ouakam,Restauration,879969.0,-14.428180698963502,149,57.0,1
SN-0616,Marche Sandaga,Habillement,282641.0,-13.573781096449673,39,112.0,0
SN-0617,Yoff,Alimentation,1204582.0,6.884418855231304,121,21.0,0
SN-0618,Guediawaye,Restauration,144757.0,-17.596551802280466,65,14.0,1
SN-0619,Parcelles Assainies,Services,1781890.0,-13.831629085845487,128,91.0,0
SN-0620,Ouakam,Habillement,999183.0,0.31524363623590707,160,11.0,0
SN-0621,Pikine,Restauration,953702.0,,168,74.0,0
SN-0622,Parcelles Assainies,Alimentation,493203.0,22.9820629759937,3,10.0,1
SN-0623,Parcelles Assainies,Alimentation,1035521.0,-8.988751439377037,56,14.0,0
SN-0624,PIKINE,nan,755113.0,44.431387713077825,89,93.0,0
SN-0625,PIKINE,Restauration,217124.0,18.66341205824424,45,60.0,0
SN-0626,PIKINE,Services,1734999.0,-8.352417893444361,172,7.0,0
SN-0627,Marché Sandaga,Habillement,892791.0,16.09943771108115,128,76.0,0
SN-0628, Pikine ,Habillement,848768.0,-24.74093276349202,19,27.0,0
SN-0629,Marche Sandaga,Habillement,820786.0,5.41833074255753,14,118.0,0
SN-0630,PIKINE,Services,1834208.0,10.971747717767382,11,101.0,0
SN-0631,Pikine,Alimentation,685715.0,4.169528314638321,147,28.0,0
SN-0632,Parcelles Assainies,Services,265867.0,-1.4015401499999545,159,79.0,0
SN-0633,PIKINE,Alimentation,1749342.0,30.37270818237883,197,51.0,0
SN-0634,Guediawaye,Services,1125563.0,-11.449982496031673,9,7.0,0
SN-0635,Guediawaye,Électronique,1835498.0,24.37712604062179,165,10.0,1
SN-0636,Yoff,Électronique,1148943.0,-3.759043026903192,75,5.0,0
SN-0637,Pikine,Habillement,181032.0,13.145235783825022,72,26.0,1
SN-0638,Yoff,Restauration,492555.0,-3.3325849226491435,175,7.0,1
SN-0639,Ouakam,Restauration,988751.0,11.43450508910465,159,88.0,1
SN-0640,Pikine,Habillement,1825834.0,6.248415794267918,112,58.0,0
SN-0641,Marche Sandaga,Restauration,864.0,-5.245516679510642,196,-1.0,0
SN-0642,Parcelles Assainies,Services,243327.0,-10.86714099088626,48,15.0,1
SN-0643,Marché Sandaga,Habillement,796996.0,,112,49.0,1
SN-0644, Pikine ,Restauration,91160.0,11.422730707560119,53,82.0,0
SN-0645,Ouakam,Habillement,1527841.0,3.9689301236801895,68,72.0,0
SN-0646,Yoff,Électronique,1392796.0,15.639099220180102,99,63.0,0
SN-0647,Medina,Restauration,311034.0,-15.337385710524263,177,2.0,1
SN-0648,Pikine,Services,455204.0,32.39884251985564,100,89.0,0
SN-0649, Pikine ,Restauration,926453.0,-9.914632276757365,153,-5.0,0
SN-0650,Guediawaye,Électronique,1609729.0,-25.86003937513956,61,7.0,0
SN-0651,Parcelles Assainies,Alimentation,1815533.0,19.282832169024026,54,59.0,0
SN-0652,Marche Sandaga,Services,945191.0,15.503553902006498,172,25.0,1
SN-0653,Pikine,Habillement,1826381.0,-3.5427989643665625,105,7.0,0
SN-0654,Yoff,Alimentation,1855014.0,17.985124619072735,59,49.0,0
SN-0655, Pikine ,Alimentation,661519.0,-29.90141673461201,101,42.0,1
SN-0656,Guediawaye,Restauration,1524480.0,-2.527849365121683,141,20.0,0
SN-0657,Parcelles Assainies,Alimentation,164050.0,-6.427868302282622,140,3.0,1
